DsCompetition,NaAsset,DsAsset,QtMinutesDuration
Automovilismo,FIA ETRC - Slovakia Ring: Carrera 3,El Circuito de Slovakia Ring acoge la Ronda 2 de la FIA European Truck Racing Championship 2023.,95.00
Automovilismo,FIA ETRC - Slovakia Ring: Carrera 4,El Circuito de Slovakia Ring acoge la Ronda 2 de la FIA European Truck Racing Championship 2023.,0.00
Automovilismo,FIA ETRC - Slovakia Ring: Carrera 4,El Circuito de Slovakia Ring acoge la Ronda 2 de la FIA European Truck Racing Championship 2023.,80.00
Automovilismo,FIA ETRC - Zolder: Carrera 1,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,0.00
Automovilismo,FIA ETRC - Zolder: Carrera 1,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,72.00
Automovilismo,FIA ETRC - Zolder: Carrera 2,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,0.00
Automovilismo,FIA ETRC - Zolder: Carrera 2,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,95.00
Automovilismo,FIA ETRC - Zolder: Carrera 3,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,0.00
Automovilismo,FIA ETRC - Zolder: Carrera 3,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,60.00
Automovilismo,FIA ETRC - Zolder: Carrera 4,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,0.00
Automovilismo,FIA ETRC - Zolder: Carrera 4,El Circuito de Zolder en Bélgica acoge la Ronda 6 de la FIA European Truck Racing Championship 2023.,95.00
Automovilismo,FIA ETRC 2021 - Gran Premio de España: Domingo,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021 y el Gran Premio de España de Carreras de Camiones.,539.35
Automovilismo,FIA ETRC 2021 - Gran Premio de España: Domingo,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021 y el Gran Premio de España de Carreras de Camiones.,541.00
Automovilismo,FIA ETRC 2021 - Gran Premio de España: Sábado,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021 y el Gran Premio de España de Carreras de Camiones.,373.02
Automovilismo,FIA ETRC 2021 - Gran Premio de España: Sábado,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021 y el Gran Premio de España de Carreras de Camiones.,372.00
Automovilismo,FIA ETRC 2021 - Jarama: Carrera 1,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Jarama: Carrera 2,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Jarama: Carrera 3,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Jarama: Carrera 4,El circuito del Jarama (España) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 1,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,66.58
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 1,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,66.00
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 2,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,76.75
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 2,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,76.00
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 3,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,68.67
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 3,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,69.00
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 4,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,70.22
Automovilismo,FIA ETRC 2021 - Le Mans: Carrera 4,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,70.00
Automovilismo,FIA ETRC 2021 - Le Mans: Clasificación domingo,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,61.08
Automovilismo,FIA ETRC 2021 - Le Mans: Clasificación domingo,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,62.00
Automovilismo,FIA ETRC 2021 - Le Mans: Clasificación sábado,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,53.93
Automovilismo,FIA ETRC 2021 - Le Mans: Clasificación sábado,El circuito de Lemans (Francia) acoge la Ronda 6 de la FIA European Truck Racing Championship 2021.,55.00
Automovilismo,FIA ETRC 2021 - Misano: Carrera 1,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,76.03
Automovilismo,FIA ETRC 2021 - Misano: Carrera 1,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Misano: Carrera 2,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,71.37
Automovilismo,FIA ETRC 2021 - Misano: Carrera 2,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,80.00
Automovilismo,FIA ETRC 2021 - Misano: Carrera 3,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,71.70
Automovilismo,FIA ETRC 2021 - Misano: Carrera 3,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,74.00
Automovilismo,FIA ETRC 2021 - Misano: Carrera 4,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,73.17
Automovilismo,FIA ETRC 2021 - Misano: Carrera 4,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,75.00
Automovilismo,FIA ETRC 2021 - Misano: Clasificación domingo,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,60.10
Automovilismo,FIA ETRC 2021 - Misano: Clasificación domingo,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,61.00
Automovilismo,FIA ETRC 2021 - Misano: Clasificación sábado,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,67.57
Automovilismo,FIA ETRC 2021 - Misano: Clasificación sábado,El circuito de Misano (Italia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2021.,66.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 1,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 1,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,106.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 2,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 2,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,80.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 3,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 3,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,74.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 4,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Carrera 4,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,90.00
Automovilismo,FIA ETRC 2022 - Czechia: Clasificación 1 y Super Pole 1,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Clasificación 1 y Super Pole 1,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,78.00
Automovilismo,FIA ETRC 2022 - Czechia: Clasificación 2 y Super Pole 2,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Czechia: Clasificación 2 y Super Pole 2,El Circuito de Most (República Checa) acoge la Ronda 5 de la FIA European Truck Racing Championship 2022.,70.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 1,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 1,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,84.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 2,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 2,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,136.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 3,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 3,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,94.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 4,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Carrera 4,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,88.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Clasificación Domingo y Super Pole 2,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Hungaroring: Clasificación Domingo y Super Pole 2,El Circuito de Hungaroring (Hungría) acoge la Ronda 2 de la FIA European Truck Racing Championship 2022.,68.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 1,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 1,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 2,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 2,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 3,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 3,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 4,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Jarama: Carrera 4,El Circuito de Jarama (España) acoge la Ronda 8 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 1,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 1,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 2,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 2,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 3,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 3,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 4,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Carrera 4,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,90.00
Automovilismo,FIA ETRC 2022 - Le Mans: Clasificación 1 y Super Pole 1,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Clasificación 1 y Super Pole 1,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,65.00
Automovilismo,FIA ETRC 2022 - Le Mans: Clasificación 2 y Super Pole 2,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Le Mans: Clasificación 2 y Super Pole 2,El Circuito de Le Mans (Francia) acoge la Ronda 7 de la FIA European Truck Racing Championship 2022.,67.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 1,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 1,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,78.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 2,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 2,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,90.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 3,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 3,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,85.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 4,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Carrera 4,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,87.00
Automovilismo,FIA ETRC 2022 - Misano: Clasificación domingo,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Clasificación domingo,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,62.00
Automovilismo,FIA ETRC 2022 - Misano: Clasificación sábado,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,0.00
Automovilismo,FIA ETRC 2022 - Misano: Clasificación sábado,El Misano World Circuit Marco Simoncelli (Italia) acoge la Ronda 1 de la FIA European Truck Racing Championship 2022.,63.00
